coil_geometry,turns,gap,offset,frequency,q_factor,voltage,current,ferrite,shield,efficiency
circle,10,10,0,90,170,300,3,B1,mu-metal,87.76144946876776
circle,10,10,0,90,170,300,5,A1,none,88.72707074359494
circle,10,10,0,90,170,300,5,A1,mu-metal,88.44011761795188
circle,10,10,0,90,170,300,5,B1,none,88.19426484836893
circle,10,10,0,90,170,300,5,B1,mu-metal,88.17917291559652
circle,10,10,0,90,170,350,3,A1,none,88.08281384354474
circle,10,10,0,90,170,350,3,A1,mu-metal,88.52313082427987
circle,10,10,0,90,170,350,3,B1,none,87.77264357415935
circle,10,10,0,90,170,350,3,B1,mu-metal,88.30923359517611
circle,10,10,0,90,170,350,5,A1,none,87.65433216606465
circle,10,10,0,90,170,350,5,A1,mu-metal,87.6654068298328
circle,10,10,0,90,170,350,5,B1,none,87.53918636907832
circle,10,10,0,90,170,350,5,B1,mu-metal,88.40512478855014
circle,10,10,10,80,150,300,3,A1,none,84.07811459875909
circle,10,10,10,80,150,300,3,A1,mu-metal,82.6022520203848
circle,10,10,10,80,150,300,3,B1,none,82.56810137823891
circle,10,10,10,80,150,300,3,B1,mu-metal,83.1671213585037
circle,10,10,10,80,150,300,5,A1,none,82.42178959646259
circle,10,10,10,80,150,300,5,A1,mu-metal,83.04972005636031
circle,10,10,10,80,150,300,5,B1,none,82.31286453252861
circle,10,10,10,80,150,300,5,B1,mu-metal,83.74097690793769
circle,10,10,10,80,150,350,3,A1,none,82.79537727440983
circle,10,10,10,80,150,350,3,A1,mu-metal,83.38936063877075
circle,10,10,10,80,150,350,3,B1,none,83.78717826520855
circle,10,10,10,80,150,350,3,B1,mu-metal,82.95416379943326
circle,10,10,10,80,150,350,5,A1,none,82.64404853104509
circle,10,10,10,80,150,350,5,A1,mu-metal,83.44246806651195
circle,10,10,10,80,150,350,5,B1,none,82.71113697997025
circle,10,10,10,80,150,350,5,B1,mu-metal,83.66077653024725
circle,10,10,10,80,170,300,3,A1,none,82.16938241513245
circle,10,10,10,80,170,300,3,A1,mu-metal,84.21994285615904
circle,10,10,10,80,170,300,3,B1,none,83.22193266554349
circle,10,10,10,80,170,300,3,B1,mu-metal,82.28591474631104
circle,10,10,10,80,170,300,5,A1,none,83.36162111593912
circle,10,10,10,80,170,300,5,A1,mu-metal,84.10135202302675
circle,10,10,10,80,170,300,5,B1,none,82.92172539298633
circle,10,10,10,80,170,300,5,B1,mu-metal,83.57249205838002
circle,10,10,10,80,170,350,3,A1,none,82.95542594029538
circle,10,10,10,80,170,350,3,A1,mu-metal,83.47007759773432
circle,10,10,10,80,170,350,3,B1,none,83.81250883091637
circle,10,10,10,80,170,350,3,B1,mu-metal,82.56140477890648
circle,10,10,10,80,170,350,5,A1,none,83.42699747406873
circle,10,10,10,80,170,350,5,A1,mu-metal,83.89160431248185
circle,10,10,10,80,170,350,5,B1,none,83.04130927923869
circle,10,10,10,80,170,350,5,B1,mu-metal,83.2396971360935
circle,10,10,10,90,150,300,3,A1,none,83.23138897096752
circle,10,10,10,90,150,300,3,A1,mu-metal,82.76434419007042
circle,10,10,10,90,150,300,3,B1,none,84.11900500519565
circle,10,10,10,90,150,300,3,B1,mu-metal,82.71569897038708
circle,10,10,10,90,150,300,5,A1,none,82.67426041655561
circle,10,10,10,90,150,300,5,A1,mu-metal,82.60521905313746
circle,10,10,10,90,150,300,5,B1,none,82.4912303655405
circle,10,10,10,90,150,300,5,B1,mu-metal,83.59919618069357
circle,10,10,10,90,150,350,3,A1,none,83.33524282510399
circle,10,10,10,90,150,350,3,A1,mu-metal,83.01963382202854
circle,10,10,10,90,150,350,3,B1,none,83.47748633593919
circle,10,10,10,90,150,350,3,B1,mu-metal,82.86480242028397
circle,10,10,10,90,150,350,5,A1,none,83.35127749393646
circle,10,10,10,90,150,350,5,A1,mu-metal,82.90461357468402
circle,10,10,10,90,150,350,5,B1,none,83.46897880666121
circle,10,10,10,90,150,350,5,B1,mu-metal,82.94797747081083
circle,10,10,10,90,170,300,3,A1,none,82.7849896744118
circle,10,10,10,90,170,300,3,A1,mu-metal,83.38029012590547
circle,10,10,10,90,170,300,3,B1,none,82.7001518960301
circle,10,10,10,90,170,300,3,B1,mu-metal,84.13921131583642
circle,10,10,10,90,170,300,5,A1,none,82.19869333727844
circle,10,10,10,90,170,300,5,A1,mu-metal,83.66929781991816
circle,10,10,10,90,170,300,5,B1,none,84.04491570836377
circle,10,10,10,90,170,300,5,B1,mu-metal,83.36316191382585
circle,10,10,10,90,170,350,3,A1,none,83.37300892125087
circle,10,10,10,90,170,350,3,A1,mu-metal,83.80619384997838
circle,10,10,10,90,170,350,3,B1,none,82.76497805305985
circle,10,10,10,90,170,350,3,B1,mu-metal,83.12107233111234
circle,10,10,10,90,170,350,5,A1,none,82.93586150966442
circle,10,10,10,90,170,350,5,A1,mu-metal,83.81383728892273
circle,10,10,10,90,170,350,5,B1,none,82.44667546672723
circle,10,10,10,90,170,350,5,B1,mu-metal,83.15019585171522
circle,10,15,0,80,150,300,3,A1,none,84.87964560741608
circle,10,15,0,80,150,300,3,A1,mu-metal,84.80667178928284
circle,10,15,0,80,150,300,3,B1,none,84.16964258669374
circle,10,15,0,80,150,300,3,B1,mu-metal,84.8632964925301
circle,10,15,0,80,150,300,5,A1,none,84.7898514189414
circle,10,15,0,80,150,300,5,A1,mu-metal,84.12059319080663
circle,10,15,0,80,150,300,5,B1,none,84.82365053025477
circle,10,15,0,80,150,300,5,B1,mu-metal,85.15206135238712
circle,10,15,0,80,150,350,3,A1,none,85.76995167722181
circle,10,15,0,80,150,350,3,A1,mu-metal,84.2092464284077
circle,10,15,0,80,150,350,3,B1,none,85.0088788498065
circle,10,15,0,80,150,350,3,B1,mu-metal,84.91548320304912
circle,10,15,0,80,150,350,5,A1,none,85.37321050847444
circle,10,15,0,80,150,350,5,A1,mu-metal,83.91692409952132
circle,10,15,0,80,150,350,5,B1,none,84.01953631535213
circle,10,15,0,80,150,350,5,B1,mu-metal,84.48314703936427
circle,10,15,0,80,170,300,3,A1,none,84.80842876863598
circle,10,15,0,80,170,300,3,A1,mu-metal,85.230184399349
circle,10,15,0,80,170,300,3,B1,none,84.17588343971038
circle,10,15,0,80,170,300,3,B1,mu-metal,84.76072681785182
circle,10,15,0,80,170,300,5,A1,none,85.75097219015792
circle,10,15,0,80,170,300,5,A1,mu-metal,84.35439630886437
circle,10,15,0,80,170,300,5,B1,none,84.09521228756098
circle,10,15,0,80,170,300,5,B1,mu-metal,84.41231827598386
circle,10,15,0,80,170,350,3,A1,none,84.83062348665675
circle,10,15,0,80,170,350,3,A1,mu-metal,85.26346040331381
circle,10,15,0,80,170,350,3,B1,none,84.0733286020647
circle,10,15,0,80,170,350,3,B1,mu-metal,83.67911583170033
circle,10,15,0,80,170,350,5,A1,none,84.16330405539442
circle,10,15,0,80,170,350,5,A1,mu-metal,85.47905451229
circle,10,15,0,80,170,350,5,B1,none,84.48574488858254
circle,10,15,0,80,170,350,5,B1,mu-metal,84.42066251556915
circle,10,15,0,90,150,300,3,A1,none,84.52483624282887
circle,10,15,0,90,150,300,3,A1,mu-metal,85.41429010894393
circle,10,15,0,90,150,300,3,B1,none,84.9961561408989
circle,10,15,0,90,150,300,3,B1,mu-metal,84.49045359866943
circle,10,15,0,90,150,300,5,A1,none,84.69645577822428
circle,10,15,0,90,150,300,5,A1,mu-metal,83.6968035245227
circle,10,15,0,90,150,300,5,B1,none,85.05907041376409
circle,10,15,0,90,150,300,5,B1,mu-metal,84.22380392344407
circle,10,15,0,90,150,350,3,A1,none,84.09288983273149
circle,10,15,0,90,150,350,3,A1,mu-metal,85.34841773659508
circle,10,15,0,90,150,350,3,B1,none,84.66190482166824
circle,10,15,0,90,150,350,3,B1,mu-metal,84.90131836791942
circle,10,15,0,90,150,350,5,A1,none,85.97657444472003
circle,10,15,0,90,150,350,5,A1,mu-metal,84.60810169751835
circle,10,15,0,90,150,350,5,B1,none,84.81063102441958
circle,10,15,0,90,150,350,5,B1,mu-metal,84.07752929934179
circle,10,15,0,90,170,300,3,A1,none,84.696925255694
circle,10,15,0,90,170,300,3,A1,mu-metal,85.38893234943114
circle,10,15,0,90,170,300,3,B1,none,85.09544570098372
circle,10,15,0,90,170,300,3,B1,mu-metal,85.15017965311338
circle,10,15,0,90,170,300,5,A1,none,84.48584655464963
circle,10,15,0,90,170,300,5,A1,mu-metal,85.68392642243619
circle,10,15,0,90,170,300,5,B1,none,83.72853287825693
circle,10,15,0,90,170,300,5,B1,mu-metal,85.55255255432724
circle,10,15,0,90,170,350,3,A1,none,84.97262508295047
circle,10,15,0,90,170,350,3,A1,mu-metal,83.99485232457629
circle,10,15,0,90,170,350,3,B1,none,85.45433647269586
circle,10,15,0,90,170,350,3,B1,mu-metal,84.55884877699039
circle,10,15,0,90,170,350,5,A1,none,84.02597923190108
circle,10,15,0,90,170,350,5,A1,mu-metal,85.73505577408147
circle,10,15,0,90,170,350,5,B1,none,85.23981861564093
circle,10,15,0,90,170,350,5,B1,mu-metal,84.70826048379966
circle,10,15,10,80,150,300,3,A1,none,80.08391239016153
circle,10,15,10,80,150,300,3,A1,mu-metal,79.69736469226952
circle,10,15,10,80,150,300,3,B1,none,80.16009781547058
circle,10,15,10,80,150,300,3,B1,mu-metal,79.07208883959224
circle,10,15,10,80,150,300,5,A1,none,79.94579550709602
circle,10,15,10,80,150,300,5,A1,mu-metal,79.64665922637965
circle,10,15,10,80,150,300,5,B1,none,79.12807257343317
circle,10,15,10,80,150,300,5,B1,mu-metal,80.06984422476283
circle,10,15,10,80,150,350,3,A1,none,79.86749355553894
circle,10,15,10,80,150,350,3,A1,mu-metal,79.72325631466981
circle,10,15,10,80,150,350,3,B1,none,80.09523165025287
circle,10,15,10,80,150,350,3,B1,mu-metal,79.39986503711317
circle,10,15,10,80,150,350,5,A1,none,79.18455910204223
circle,10,15,10,80,150,350,5,A1,mu-metal,80.50885873664824
circle,10,15,10,80,150,350,5,B1,none,80.05915608755411
circle,10,15,10,80,150,350,5,B1,mu-metal,79.98611484592378
circle,10,15,10,80,170,300,3,A1,none,80.31128151145094
circle,10,15,10,80,170,300,3,A1,mu-metal,80.46339769206463
circle,10,15,10,80,170,300,3,B1,none,80.04272344906876
circle,10,15,10,80,170,300,3,B1,mu-metal,79.72408833838382
circle,10,15,10,80,170,300,5,A1,none,80.46910248064617
circle,10,15,10,80,170,300,5,A1,mu-metal,80.57720158158911
circle,10,15,10,80,170,300,5,B1,none,79.22621111135128
circle,10,15,10,80,170,300,5,B1,mu-metal,78.84853984497394
circle,10,15,10,80,170,350,3,A1,none,80.56185695292156
circle,10,15,10,80,170,350,3,A1,mu-metal,80.06532788560378
circle,10,15,10,80,170,350,3,B1,none,80.04432508367994
circle,10,15,10,80,170,350,3,B1,mu-metal,79.13280962963861
circle,10,15,10,80,170,350,5,A1,none,79.1183506660013
circle,10,15,10,80,170,350,5,A1,mu-metal,78.3837598323323
circle,10,15,10,80,170,350,5,B1,none,79.43084396900838
circle,10,15,10,80,170,350,5,B1,mu-metal,79.7535414083431
circle,10,15,10,90,150,300,3,A1,none,78.48948738152686
circle,10,15,10,90,150,300,3,A1,mu-metal,79.62664602184718
circle,10,15,10,90,150,300,3,B1,none,80.26448779957119
circle,10,15,10,90,150,300,3,B1,mu-metal,79.75012136740912
circle,10,15,10,90,150,300,5,A1,none,79.24984291740292
circle,10,15,10,90,150,300,5,A1,mu-metal,80.23766428510902
circle,10,15,10,90,150,300,5,B1,none,78.90766114814889
circle,10,15,10,90,150,300,5,B1,mu-metal,79.86566177061673
circle,10,15,10,90,150,350,3,A1,none,78.64454388054496
circle,10,15,10,90,150,350,3,A1,mu-metal,79.64015372978947
circle,10,15,10,90,150,350,3,B1,none,79.8697075630276
circle,10,15,10,90,150,350,3,B1,mu-metal,80.23568704622426
circle,10,15,10,90,150,350,5,A1,none,78.76771116633854
circle,10,15,10,90,150,350,5,A1,mu-metal,79.31178391952886
circle,10,15,10,90,150,350,5,B1,none,79.18309485009271
circle,10,15,10,90,150,350,5,B1,mu-metal,79.36431614749065
circle,10,15,10,90,170,300,3,A1,none,78.98377550366735
circle,10,15,10,90,170,300,3,A1,mu-metal,79.4647582178366
circle,10,15,10,90,170,300,3,B1,none,79.42162284022862
circle,10,15,10,90,170,300,3,B1,mu-metal,80.46118518672333
circle,10,15,10,90,170,300,5,A1,none,79.517945866168
circle,10,15,10,90,170,300,5,A1,mu-metal,80.14620422138788
circle,10,15,10,90,170,300,5,B1,none,79.46546654583618
circle,10,15,10,90,170,300,5,B1,mu-metal,78.74502397484619
circle,10,15,10,90,170,350,3,A1,none,79.9407837268086
circle,10,15,10,90,170,350,3,A1,mu-metal,79.47058394549545
circle,10,15,10,90,170,350,3,B1,none,80.40998441706056
circle,10,15,10,90,170,350,3,B1,mu-metal,80.396631131021
circle,10,15,10,90,170,350,5,A1,none,79.64727011876828
circle,10,15,10,90,170,350,5,A1,mu-metal,79.749863359569
circle,10,15,10,90,170,350,5,B1,none,80.04209881867139
circle,10,15,10,90,170,350,5,B1,mu-metal,80.07430866588861
circle,10,20,0,80,150,300,3,A1,none,81.61303367143876
circle,10,20,0,80,150,300,3,A1,mu-metal,81.37978504186357
circle,10,20,0,80,150,300,3,B1,none,80.64127847029795
circle,10,20,0,80,150,300,3,B1,mu-metal,81.53112930043206
circle,10,20,0,80,150,300,5,A1,none,81.83458944053926
circle,10,20,0,80,150,300,5,A1,mu-metal,81.0335491931743
circle,10,20,0,80,150,300,5,B1,none,81.97058239085744
circle,10,20,0,80,150,300,5,B1,mu-metal,81.25880942780482
circle,10,20,0,80,150,350,3,A1,none,81.33460518079653
circle,10,20,0,80,150,350,3,A1,mu-metal,80.74912265603999
circle,10,20,0,80,150,350,3,B1,none,81.02899721802326
circle,10,20,0,80,150,350,3,B1,mu-metal,80.97920848974036
circle,10,20,0,80,150,350,5,A1,none,80.57622645438975
circle,10,20,0,80,150,350,5,A1,mu-metal,80.94644543331873
circle,10,20,0,80,150,350,5,B1,none,81.2771437856235
circle,10,20,0,80,150,350,5,B1,mu-metal,80.22024303867416
circle,10,20,0,80,170,300,3,A1,none,80.2493173555891
circle,10,20,0,80,170,300,3,A1,mu-metal,81.57790530804023
circle,10,20,0,80,170,300,3,B1,none,81.07465675578989
circle,10,20,0,80,170,300,3,B1,mu-metal,81.8506765311157
circle,10,20,0,80,170,300,5,A1,none,81.13059577061307
circle,10,20,0,80,170,300,5,A1,mu-metal,80.60237193064053
circle,10,20,0,80,170,300,5,B1,none,81.46095873226596
circle,10,20,0,80,170,300,5,B1,mu-metal,80.9815975667103
circle,10,20,0,80,170,350,3,A1,none,82.05035851223039
circle,10,20,0,80,170,350,3,A1,mu-metal,81.72735022502573
circle,10,20,0,80,170,350,3,B1,none,81.56352613494781
circle,10,20,0,80,170,350,3,B1,mu-metal,81.53618896090259
circle,10,20,0,80,170,350,5,A1,none,81.02064445782557
circle,10,20,0,80,170,350,5,A1,mu-metal,82.21682261230103
circle,10,20,0,80,170,350,5,B1,none,80.85043150587654
circle,10,20,0,80,170,350,5,B1,mu-metal,81.16823799489661
circle,10,20,0,90,150,300,3,A1,none,81.90236219161585
circle,10,20,0,90,150,300,3,A1,mu-metal,80.84998508065301
circle,10,20,0,90,150,300,3,B1,none,81.25951599493743
circle,10,20,0,90,150,300,3,B1,mu-metal,81.65151193918638
circle,10,20,0,90,150,300,5,A1,none,81.2898531791691
circle,10,20,0,90,150,300,5,A1,mu-metal,81.50848455096873
circle,10,20,0,90,150,300,5,B1,none,80.86693715504958
circle,10,20,0,90,150,300,5,B1,mu-metal,81.67662938295354
circle,10,20,0,90,150,350,3,A1,none,81.77675182188374
circle,10,20,0,90,150,350,3,A1,mu-metal,81.98381246375759
circle,10,20,0,90,150,350,3,B1,none,81.07322096705553
circle,10,20,0,90,150,350,3,B1,mu-metal,81.33017164853723
circle,10,20,0,90,150,350,5,A1,none,80.37261417064282
circle,10,20,0,90,150,350,5,A1,mu-metal,80.89324158052287
circle,10,20,0,90,150,350,5,B1,none,81.31630354365186
circle,10,20,0,90,150,350,5,B1,mu-metal,81.38058362631365
circle,10,20,0,90,170,300,3,A1,none,80.84319649255596
circle,10,20,0,90,170,300,3,A1,mu-metal,81.51735116464563
circle,10,20,0,90,170,300,3,B1,none,80.83689796180985
circle,10,20,0,90,170,300,3,B1,mu-metal,80.34572838482896
circle,10,20,0,90,170,300,5,A1,none,81.73384283239909
circle,10,20,0,90,170,300,5,A1,mu-metal,81.02382609203048
circle,10,20,0,90,170,300,5,B1,none,81.37508643563804
circle,10,20,0,90,170,300,5,B1,mu-metal,81.1364733249207
circle,10,20,0,90,170,350,3,A1,none,80.50830753155216
circle,10,20,0,90,170,350,3,A1,mu-metal,81.01286738689016
circle,10,20,0,90,170,350,3,B1,none,81.94012394623346
circle,10,20,0,90,170,350,3,B1,mu-metal,80.51817209437436
circle,10,20,0,90,170,350,5,A1,none,81.30251045406594
circle,10,20,0,90,170,350,5,A1,mu-metal,80.91879247656568
circle,10,20,0,90,170,350,5,B1,none,81.16717475939647
circle,10,20,0,90,170,350,5,B1,mu-metal,81.20824577906522
circle,10,20,10,80,150,300,3,A1,none,76.1221050978283
circle,10,20,10,80,150,300,3,A1,mu-metal,75.55137582001677
circle,10,20,10,80,150,300,3,B1,none,75.69580258289214
circle,10,20,10,80,150,300,3,B1,mu-metal,75.97723338693982
circle,10,20,10,80,150,300,5,A1,none,75.95845247951615
circle,10,20,10,80,150,300,5,A1,mu-metal,76.19302200758248
circle,10,20,10,80,150,300,5,B1,none,75.97929946907254
circle,10,20,10,80,150,300,5,B1,mu-metal,76.32568655215461
circle,10,20,10,80,150,350,3,A1,none,75.88953447276896
circle,10,20,10,80,150,350,3,A1,mu-metal,75.75251285164242
circle,10,20,10,80,150,350,3,B1,none,76.27928099981771
circle,10,20,10,80,150,350,3,B1,mu-metal,76.35069293457433
circle,10,20,10,80,150,350,5,A1,none,76.1806269238126
circle,10,20,10,80,150,350,5,A1,mu-metal,75.46116813350314
circle,10,20,10,80,150,350,5,B1,none,76.01152823110638
circle,10,20,10,80,150,350,5,B1,mu-metal,76.43465391272808
circle,10,20,10,80,170,300,3,A1,none,75.8267326129951
circle,10,20,10,80,170,300,3,A1,mu-metal,76.1225526292114
circle,10,20,10,80,170,300,3,B1,none,76.66259908019984
circle,10,20,10,80,170,300,3,B1,mu-metal,76.19388456978449
circle,10,20,10,80,170,300,5,A1,none,75.48918259328101
circle,10,20,10,80,170,300,5,A1,mu-metal,76.17824763270956
circle,10,20,10,80,170,300,5,B1,none,75.34668035223154
circle,10,20,10,80,170,300,5,B1,mu-metal,75.55250046833179
circle,10,20,10,80,170,350,3,A1,none,76.51260296302642
circle,10,20,10,80,170,350,3,A1,mu-metal,76.7507601728584
circle,10,20,10,80,170,350,3,B1,none,75.52401345293649
circle,10,20,10,80,170,350,3,B1,mu-metal,76.25598158232832
circle,10,20,10,80,170,350,5,A1,none,76.42187393106151
circle,10,20,10,80,170,350,5,A1,mu-metal,76.85838293363628
circle,10,20,10,80,170,350,5,B1,none,76.65465105428474
circle,10,20,10,80,170,350,5,B1,mu-metal,76.39541455024943
circle,10,20,10,90,150,300,3,A1,none,76.47229141368581
circle,10,20,10,90,150,300,3,A1,mu-metal,76.83762937903774
circle,10,20,10,90,150,300,3,B1,none,75.89138355450487
circle,10,20,10,90,150,300,3,B1,mu-metal,77.08648990158102
circle,10,20,10,90,150,300,5,A1,none,75.13909279661718
circle,10,20,10,90,150,300,5,A1,mu-metal,76.86744657660813
circle,10,20,10,90,150,300,5,B1,none,76.05009120329406
circle,10,20,10,90,150,300,5,B1,mu-metal,76.14527676707768
circle,10,20,10,90,150,350,3,A1,none,76.5665067862093
circle,10,20,10,90,150,350,3,A1,mu-metal,76.35943139483874
circle,10,20,10,90,150,350,3,B1,none,76.03686596732157
circle,10,20,10,90,150,350,3,B1,mu-metal,75.72883365180185
circle,10,20,10,90,150,350,5,A1,none,75.74951595915482
circle,10,20,10,90,150,350,5,A1,mu-metal,76.4353342920462
circle,10,20,10,90,150,350,5,B1,none,76.41901144163535
circle,10,20,10,90,150,350,5,B1,mu-metal,77.18090980059569
circle,10,20,10,90,170,300,3,A1,none,76.2558096124071
circle,10,20,10,90,170,300,3,A1,mu-metal,76.469182653613
circle,10,20,10,90,170,300,3,B1,none,75.24399670184809
circle,10,20,10,90,170,300,3,B1,mu-metal,76.01575056487587
circle,10,20,10,90,170,300,5,A1,none,76.60990939052074
circle,10,20,10,90,170,300,5,A1,mu-metal,76.17837409042919
circle,10,20,10,90,170,300,5,B1,none,75.93822029883236
circle,10,20,10,90,170,300,5,B1,mu-metal,76.90436867077683
circle,10,20,10,90,170,350,3,A1,none,75.89716610154913
circle,10,20,10,90,170,350,3,A1,mu-metal,75.25088927180578
circle,10,20,10,90,170,350,3,B1,none,77.38069332753139
circle,10,20,10,90,170,350,3,B1,mu-metal,76.32316794615144
circle,10,20,10,90,170,350,5,A1,none,76.11236610555879
circle,10,20,10,90,170,350,5,A1,mu-metal,76.87731283250108
circle,10,20,10,90,170,350,5,B1,none,76.1283291071055
circle,10,20,10,90,170,350,5,B1,mu-metal,76.25356938596983
circle,12,10,0,80,150,300,3,A1,none,87.73430368239931
circle,12,10,0,80,150,300,3,A1,mu-metal,87.70038157469871
circle,12,10,0,80,150,300,3,B1,none,88.63737820267177
circle,12,10,0,80,150,300,3,B1,mu-metal,88.49210716236408
circle,12,10,0,80,150,300,5,A1,none,88.92637756918879
circle,12,10,0,80,150,300,5,A1,mu-metal,88.51951043078405
circle,12,10,0,80,150,300,5,B1,none,87.86307585600132
circle,12,10,0,80,150,300,5,B1,mu-metal,88.6155568543574
circle,12,10,0,80,150,350,3,A1,none,88.5554081684229
circle,12,10,0,80,150,350,3,A1,mu-metal,88.5700600339378
circle,12,10,0,80,150,350,3,B1,none,88.0852936142779
circle,12,10,0,80,150,350,3,B1,mu-metal,88.30971589033932
circle,12,10,0,80,150,350,5,A1,none,87.7098194111948
circle,12,10,0,80,150,350,5,A1,mu-metal,88.02446741417712
circle,12,10,0,80,150,350,5,B1,none,88.62570577280398
circle,12,10,0,80,150,350,5,B1,mu-metal,88.53987221395775
circle,12,10,0,80,170,300,3,A1,none,88.31103650282104
circle,12,10,0,80,170,300,3,A1,mu-metal,88.40447947201181
circle,12,10,0,80,170,300,3,B1,none,88.0927527743505
circle,12,10,0,80,170,300,3,B1,mu-metal,88.26149229890943
circle,12,10,0,80,170,300,5,A1,none,88.40162045554142
circle,12,10,0,80,170,300,5,A1,mu-metal,88.65612883655369
circle,12,10,0,80,170,300,5,B1,none,88.3659902407885
circle,12,10,0,80,170,300,5,B1,mu-metal,88.03084456019484
circle,12,10,0,80,170,350,3,A1,none,89.14701426735114
circle,12,10,0,80,170,350,3,A1,mu-metal,87.97625549864418
circle,12,10,0,80,170,350,3,B1,none,87.45379093114792
circle,12,10,0,80,170,350,3,B1,mu-metal,87.41805545259885
circle,12,10,0,80,170,350,5,A1,none,88.40813538768623
circle,12,10,0,80,170,350,5,A1,mu-metal,88.48441754804797
circle,12,10,0,80,170,350,5,B1,none,88.15650625352161
circle,12,10,0,80,170,350,5,B1,mu-metal,87.79590243102156
circle,12,10,0,90,150,300,3,A1,none,88.0828857951174
circle,12,10,0,90,150,300,3,A1,mu-metal,88.38462938896244
circle,12,10,0,90,150,300,3,B1,none,87.83748333546315
circle,12,10,0,90,150,300,3,B1,mu-metal,87.99172688814541
circle,12,10,0,90,150,300,5,A1,none,88.35926222341101
